20161004,128.1900,129.2800,127.5500,129.1700,14307500
20161005,128.4700,128.8000,127.8300,128.2500,12386800
20161006,128.7400,129.0600,128.0800,128.4300,11682700
20161007,128.9900,129.2500,128.3300,129.0400,12804400
20161010,130.2400,130.7000,129.2000,129.6800,15138700
20161011,128.8800,130.6400,128.2300,130.2300,17537900
20161012,129.0500,129.6600,128.4600,129.0100,11073000
20161013,127.8200,128.2500,126.7500,128.2100,17139300
20161014,127.8800,128.9500,127.5800,128.4900,13345300
20161017,127.5400,128.4700,127.3200,128.2000,11351700
20161018,128.5700,129.3900,128.0100,128.6800,13504000
20161019,130.1100,130.4700,128.6000,128.7400,16752300
20161020,130.0000,130.6600,129.5000,130.0700,13167500
20161021,132.0700,132.1300,129.7000,129.7800,19088800
20161024,133.2800,133.4100,132.1500,132.7200,17470200
20161025,132.2900,133.5000,132.2200,133.5000,13336800
20161026,131.0400,132.2600,130.9400,131.6400,13084700
20161027,129.6900,131.8000,129.2700,131.7400,16741400
20161028,131.2900,132.9700,129.9300,130.5000,24545500
20161031,130.9900,132.1200,130.8800,132.0100,15669000
20161101,129.5000,131.9400,128.6500,131.4100,22077800
20161102,127.1700,130.2300,126.2800,130.2300,39640900
20161103,120.0000,123.2800,119.5000,122.0000,63766300
20161104,120.7500,121.9300,119.2500,119.5900,30545500
20161107,122.1500,123.2100,121.3500,122.8300,23008900
20161108,124.2200,124.6100,121.5400,122.0300,19367800
20161109,123.1800,123.8100,120.5100,121.5000,31856100
20161110,120.8000,124.1800,115.2700,123.9300,67822800
20161111,119.0200,120.7000,118.1500,119.5300,32804000
20161114,115.0800,119.1300,113.5500,119.1300,51247400
20161115,117.2000,118.4900,115.8300,116.7300,33270700
20161116,116.3400,117.8800,114.2100,114.4800,32345400
20161117,117.7900,117.7900,116.0100,116.8100,18556200
20161118,117.0200,119.1300,116.8400,118.3900,22051700
20161121,121.7700,121.9500,117.8000,118.2000,35288000
20161122,121.4700,122.9800,120.9000,122.4000,25992700
20161123,120.8400,121.3100,119.9400,121.2300,15592400
20161125,120.3800,121.1400,120.0700,121.0100,8638400
20161128,120.4100,121.6900,119.8200,120.1200,18073300
20161129,120.8700,122.1000,120.4000,120.5700,18846600
20161130,118.4200,121.7900,117.9500,120.3200,30035600
20161201,115.1000,118.4500,114.0000,118.3800,43209700
20161202,115.4000,116.4800,114.3000,115.1100,25015200
20161205,117.4300,117.5700,115.0700,115.9500,20095200
20161206,117.3100,117.8000,116.3300,117.6900,19048500
20161207,117.9500,117.9500,116.5700,117.0000,21855600
20161208,118.9100,119.5000,117.6400,117.9800,22404200
20161209,119.6800,119.9400,118.9500,119.2200,17436000
20161212,117.7700,119.2400,117.6500,119.2200,17769700
20161213,120.3100,121.5200,117.6100,117.8600,29558100
20161214,120.2100,121.6900,118.8500,120.0000,25667800
20161215,120.5700,122.5000,119.6300,120.0800,20102900
20161216,119.8700,121.5000,119.2700,120.9000,25174600
20161219,119.2400,120.3600,118.5100,119.8500,15841700
20161220,119.0900,119.7700,118.8000,119.5000,13528100
20161221,119.0400,119.2000,118.4800,118.9200,10735800
20161222,117.4000,118.9900,116.9300,118.8600,16222400
20161223,117.2700,117.5600,116.3000,117.0000,10877300
20161227,118.0100,118.6800,116.8600,116.9600,12027700
20161228,116.9200,118.2500,116.6500,118.1900,11980200
20161229,116.3500,117.5300,116.0600,117.0000,9921400
20161230,115.0500,116.8300,114.7700,116.6000,18600100
20170103,116.8600,117.8400,115.5100,116.0300,20602600
20170104,118.6900,119.6600,117.2900,117.5500,19549800
